"Localidade";"Variável";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025"
"Montividiu do Norte";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Montividiu do Norte";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Montividiu do Norte";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Montividiu do Norte";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Cascalho ()";"";"-";"-";" 1.300 ";" - ";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morrinhos";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Morro Agudo de Goiás";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Calcário para Rações (t)";"";"32.114";"44.520";" 47.846 ";"42.929";"51.015";"56.837";"62.565";"55.507";"65.009";"50.154";"41.181";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mossâmedes";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Cascalho ()";"";"";"";"";"";"-";"1.145";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mozarlândia";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mundo Novo";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Mutunópolis";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"8.030";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Cobalto (t)";"";"949";"2.725";" 3.026 ";"208";"2.882";"3.239";"3.037";"3.239";"3.865";"6.125";"853";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Cobre (t)";"";"4.490";"4.897";" 4.457 ";"3.395";"3.761";"4.287";"4.665";"5.028";"5.028";"3.354";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"757";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Manganês (t)";"";"";"";"";"";"48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Níquel (t)";"";"21.630";"20.796";" 33.085 ";"26.417";"30.161";"31.122";"32.373";"41.849";"47.657";"39.795";"15.115";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Cascalho ()";"";"";"";"";"";"888";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
