"Localidade";"Variável";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025"
"Nazário";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nazário";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nerópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Areia (m³)";"";"";"";" 16.360 ";" - ";"-";"";"13.473";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"2.490";"7.202";" 14.624 ";"13.587";"14.683";"13.473";"";"12.356";"8.476";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";"24.540 ";" - ";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Argila para Cerâmica (t)";"";"-";"33.207";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nerópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Niquelândia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Areia (m³)";"";"822";"11.772";" 6.621 ";"8.000";"10.205";"";"15.300";"10.323";"1.595";"7.307";"2.383";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"2.502";"";"4.678";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Argila para Cerâmica (t)";"";"-";"467";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Niquelândia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova América";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Areia (m³)";"";"";"";"";"";"1.583";"10.405";"1.702";"1.193";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova América";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Aurora";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"1.949";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Aurora";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Crixás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Crixás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Glória";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Areia (m³)";"";"2.969";"2.164";" 551 ";"26.725";"12.417";"1.200";"1.218";"430";"10.067";"";"7.355";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Glória";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Iguaçu de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"26";"985";"";"746";"746";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 1.500 ";" - ";"1.000";"3.497";"";"7.700";"20.952";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Argila para Cerâmica (t)";"";"12.210";"1.700";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Iguaçu de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Roma";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"330";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"330";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Roma";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Nova Veneza";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"6.676";"237.968";"237.968";"524";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"33.265";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Argila para Cerâmica (t)";"";"5.120";"-";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nova Veneza";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Novo Brasil";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"4.500";"4.500";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Brasil";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Novo Gama";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Gama";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Novo Planalto";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Novo Planalto";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Orizona";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Areia (m³)";"";"63.688";"50.299";" 55.821 ";"25.054";"34.426";"81.601";"92.031";"64.696";"15.588";"10.936";"8.059";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"288";"2.095";"2.095";"1.374";"605";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Orizona";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Ouro Verde de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"4.320";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouro Verde de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Ouvidor";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 12.100 ";"17.358";"20.980";"18.700";"11.000";"15.306";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Argila para Cerâmica (t)";"";"6.220";"11.450";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ouvidor";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Padre Bernardo";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Areia (m³)";"";"111.114";"124.219";" 409.719 ";"402.150";"339.416";"227.890";"203.680";"143.954";"4.560";"226.403";"190.137";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Padre Bernardo";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Palestina de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palestina de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Palmeiras de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Areia (m³)";"";"1.959";"711";"-";"";"5.867";"1.840";"1.836";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 20.500 ";"32.000";"8.000";"";"";"3.740";"3.740";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Argila para Cerâmica (t)";"";"3.575";"1.570";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmeiras de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Palmelo";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palmelo";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Palminópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Palminópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
